REGION,CERCLE,ARRONDISSSEMENT,COMMUNE,VILLAGE,LAT,LONG
MOPTI,BANKASS,SEGUE,SEGUE,BOUL,13.85228,-3.72763
MOPTI,BANKASS,SEGUE,SEGUE,DAOU,13.68575,-3.81648
MOPTI,BANKASS,SEGUE,SEGUE,DIABORO,13.82182,-3.87287
MOPTI,BANKASS,SEGUE,SEGUE,DIAN,13.80254,-3.76603
MOPTI,BANKASS,SEGUE,SEGUE,DIEUNA_PEULH,13.86880,-3.65053
MOPTI,BANKASS,SEGUE,SEGUE,DIGNI-YOLO-DOGON,13.90583,-3.74630
MOPTI,BANKASS,SEGUE,SEGUE,DIGNI-YOLO-PEULH,13.89942,-3.74461
MOPTI,BANKASS,SEGUE,SEGUE,DOBE,13.87313,-3.72625
MOPTI,BANKASS,SEGUE,SEGUE,DOM,13.81540,-3.69329
MOPTI,BANKASS,SEGUE,SEGUE,DOME,13.94997,-3.78051
MOPTI,BANKASS,SEGUE,SEGUE,DOUNDE,13.95427,-3.71553
MOPTI,BANKASS,SEGUE,SEGUE,GUILE DOGO,13.94072,-3.75487
MOPTI,BANKASS,SEGUE,SEGUE,GUILE-PEULH,13.94143,-3.74973
MOPTI,BANKASS,SEGUE,SEGUE,KASSAGOU,13.80686,-3.81214
MOPTI,BANKASS,SEGUE,SEGUE,KASSAROU,13.65441,-3.80792
MOPTI,BANKASS,SEGUE,SEGUE,KOBALAGADO,13.93716,-3.78051
MOPTI,BANKASS,SEGUE,SEGUE,KOBOGO,13.92149,-3.77454
MOPTI,BANKASS,SEGUE,SEGUE,KOGO,13.90299,-3.78565
MOPTI,BANKASS,SEGUE,SEGUE,KOULOU,13.71423,-3.80023
MOPTI,BANKASS,SEGUE,SEGUE,KOUMEL,13.80682,-3.68219
MOPTI,BANKASS,SEGUE,SEGUE,LAMPIERA,13.75000,-3.88306
MOPTI,BANKASS,SEGUE,SEGUE,LEGUERE,13.85243,-3.79848
MOPTI,BANKASS,SEGUE,SEGUE,NGONE DOGON,13.95074,-3.80871
MOPTI,BANKASS,SEGUE,SEGUE,NGONE-PEULH,13.95216,-3.81470
MOPTI,BANKASS,SEGUE,SEGUE,NIONDO,13.79186,-3.77202
MOPTI,BANKASS,SEGUE,SEGUE,OGOTA,13.70782,-3.71726
MOPTI,BANKASS,SEGUE,SEGUE,OROSSOGOU,13.87699,-3.72435
MOPTI,BANKASS,SEGUE,SEGUE,OUMBYN,13.95071,-3.71811
MOPTI,BANKASS,SEGUE,SEGUE,SAMA,13.77120,-3.78057
MOPTI,BANKASS,SEGUE,SEGUE,SEGUE,13.83886,-3.75408
MOPTI,BANKASS,SEGUE,SEGUE,SILAPANGA-DOGON,13.88590,-3.83697
MOPTI,BANKASS,SEGUE,SEGUE,SILAPANGA-PEULH,13.88163,-3.83012
MOPTI,BANKASS,SEGUE,SEGUE,SO,13.67720,-3.81648
MOPTI,BANKASS,SEGUE,SEGUE,SONFOUNOU-DOGON,13.82538,-3.78307
MOPTI,BANKASS,SEGUE,SEGUE,SONFOUNOU-PEULH,13.82319,-3.78401
MOPTI,BANKASS,SEGUE,SEGUE,TANGOULE,13.82319,-3.75834
MOPTI,BANKASS,SEGUE,SEGUE,THYI,13.95283,-3.76428
MOPTI,BANKASS,SEGUE,SEGUE,TIGUILABO,13.82324,-3.81642
MOPTI,BANKASS,SEGUE,SEGUE,TISSAGOU,13.65869,-3.80536
MOPTI,BANKASS,SEGUE,SEGUE,TOUSSAGOU,13.82821,-3.70184
MOPTI,BANKASS,SEGUE,SEGUE,WOGON,13.80045,-3.83010
MOPTI,BANKASS,SEGUE,SEGUE,YELLE,13.74557,-3.79168
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,AMALA-DITANGA,14.62255,-3.24580
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,AMALA-DITANGA,14.62255,-3.24580
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,AMALA-GUENE,14.62249,-3.24422
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,AMALA-GUENE,14.62249,-3.24422
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,DANABEROU,14.65075,-3.24585
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,DANAGUIRI,14.65563,-3.24652
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,DANAGUIRI,14.65563,-3.24652
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,DONNOU,14.68331,-3.27424
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,DOUMOGOU,14.68379,-3.25828
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,DOUMOGOU,14.68379,-3.25828
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,KEDIOU,14.68810,-3.24268
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,KEDIOU,14.68810,-3.24268
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,KOMBEROU,14.65056,-3.26674
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,KOMODIA,14.67555,-3.27473
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,KOMOGUINE,14.66755,-3.25988
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,KOUMGUIRI,14.64037,-3.26519
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,NANGALA DOUMBO INDOU,14.65253,-3.27687
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,OMONIA,14.63086,-3.26309
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,ONDOGOUDO,14.65705,-3.23155
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,SOL-DJENINKE,14.63349,-3.23229
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,SOL-DJENINKE,14.63349,-3.23229
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,SOUGUI OU NINGARI,14.66295,-3.27408
MOPTI,BANDIAGARA,NINGARI,SEGUE IRE,SOUGUI OU NINGARI,14.66295,-3.27408
KOULIKORO,KANGABA,KANGABA,SELEFOUGOU,BAKORO-FARAGOUAGNA,11.70000,-8.50000
KOULIKORO,KANGABA,KANGABA,SELEFOUGOU,BALANDOUGOU 2,11.65988,-8.42793
KOULIKORO,KANGABA,KANGABA,SELEFOUGOU,SANANKORO,11.70268,-8.47800
KOULIKORO,KANGABA,KANGABA,SELEFOUGOU,SELEFOUGOU,11.75716,-8.32753
KAYES,KITA,SIRAKORO,SENKO,BAGAN,12.85231,-9.22443
KAYES,KITA,SIRAKORO,SENKO,BANCONI,12.88839,-9.32877
KAYES,KITA,SIRAKORO,SENKO,BANKOLENA,12.90022,-9.33699
KAYES,KITA,SIRAKORO,SENKO,BILIFARA,12.87623,-9.27944
KAYES,KITA,SIRAKORO,SENKO,GONTA,12.90791,-9.30846
KAYES,KITA,SIRAKORO,SENKO,GUEREKOLA,12.85058,-9.36462
KAYES,KITA,SIRAKORO,SENKO,KOLAMINI,12.89150,-9.26409
KAYES,KITA,SIRAKORO,SENKO,SENKO,12.80250,-9.34704
KAYES,KITA,SIRAKORO,SENKO,SOGONKO,12.82504,-9.31156
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,ASSAMORALA,11.35003,-8.24677
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,BADOUGOU,11.27434,-8.30897
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,BANDIOUGOUFARA,11.35611,-8.21292
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,BANKOUMANA,11.30063,-8.27417
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,BEREBOGOLA,11.39129,-8.19351
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,DIARANI,11.26979,-8.27435
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,KONA,11.25003,-8.33689
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,MORIBALA,11.35518,-8.20916
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,SANANKOROBA,11.42150,-8.19781
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,SANANKOROBA,11.43306,-8.21667
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,SIEKOROLE,11.32658,-8.25985
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,SINDO,11.30290,-8.24738
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,SOLINKORO,11.36738,-8.22572
SIKASSO,YANFOLILA,SIEKOROLE,SERE MOUSSA ANI SAMOU,YOROLA,11.40537,-8.24900
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,ALAHINA,14.67171,-11.19163
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,BOUGOUTROU,14.75643,-11.14656
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,DIADIOUMBERA,14.80209,-11.05709
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,GANDEGA,14.80867,-11.11325
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,KONTELA,14.76875,-11.10829
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,KOUNADJI,14.70809,-11.21581
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MADINA,14.63300,-11.18300
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MADINA,14.64441,-11.16237
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MADINA,14.64441,-11.16237
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MAHINA,14.81945,-11.06061
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MAMANIERA,14.78740,-11.11657
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MELO,14.78305,-11.02654
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,MISSIRA,14.82590,-10.86438
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,NOGOCIRE,14.80625,-10.98225
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,NOGOCIRE,14.80625,-10.98225
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,SERO,14.82513,-11.06131
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,SITAKOUNADJI,14.85510,-11.10976
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,SOUKOUTA,14.87546,-11.10943
KAYES,KAYES,DIADIOUMBERA,SERO DIAMANOU,TROUN,14.81718,-11.11487
TOMBOUCTOU,GOURMA-RHAROUS,MADIAKOYE,SERRERE,AMARAGOUNGOU,16.77064,-2.34448
TOMBOUCTOU,GOURMA-RHAROUS,MADIAKOYE,SERRERE,ARBICHI,16.76902,-2.24730
TOMBOUCTOU,GOURMA-RHAROUS,MADIAKOYE,SERRERE,GOUNGOUBERY,16.80853,-2.27717
TOMBOUCTOU,GOURMA-RHAROUS,MADIAKOYE,SERRERE,KANO,16.78603,-2.39096
TOMBOUCTOU,GOURMA-RHAROUS,MADIAKOYE,SERRERE,MOYADJI-KOIRA,16.76868,-2.30739
SEGOU,SAN,SY,SIADOUGOU,BANANKELE,13.60453,-5.09325
SEGOU,SAN,SY,SIADOUGOU,BOLIKONGO,13.44279,-5.04691
SEGOU,SAN,SY,SIADOUGOU,BONZIBOUGOU,13.42480,-5.06248
SEGOU,SAN,SY,SIADOUGOU,BOUGOUDIANA,13.40830,-5.04262
SEGOU,SAN,SY,SIADOUGOU,DIEBALA,13.53917,-5.11643
SEGOU,SAN,SY,SIADOUGOU,DIEGUENA,13.43579,-5.14120
SEGOU,SAN,SY,SIADOUGOU,DIONGONI,13.49218,-5.09210
SEGOU,SAN,SY,SIADOUGOU,DIONKASSO,13.43621,-5.21595
SEGOU,SAN,SY,SIADOUGOU,DIOUNA,13.44213,-5.14913
SEGOU,SAN,SY,SIADOUGOU,DONGOSSO,13.40726,-5.07499
SEGOU,SAN,SY,SIADOUGOU,DOUGOUBALA,13.49112,-5.19511
SEGOU,SAN,SY,SIADOUGOU,FALINBOUGOU,13.38907,-5.07466
SEGOU,SAN,SY,SIADOUGOU,FAMANA,13.35247,-5.12387
SEGOU,SAN,SY,SIADOUGOU,FAMORILA,13.53620,-5.07338
SEGOU,SAN,SY,SIADOUGOU,FATINE BAMBARA,13.53726,-5.08093
SEGOU,SAN,SY,SIADOUGOU,FATINE MARKA,13.54183,-5.07936
SEGOU,SAN,SY,SIADOUGOU,FATINE MARKADOUGOUBA,13.53793,-5.07626
SEGOU,SAN,SY,SIADOUGOU,FOLOMANA ET FAKA-WERE,13.57836,-5.15555
SEGOU,SAN,SY,SIADOUGOU,GARANGATA,13.55063,-5.20878
SEGOU,SAN,SY,SIADOUGOU,GUINE,13.55003,-5.07924
SEGOU,SAN,SY,SIADOUGOU,KAKOLO,13.48928,-5.14452
SEGOU,SAN,SY,SIADOUGOU,KAKOUN-MANKOYE,13.58474,-5.09240
SEGOU,SAN,SY,SIADOUGOU,KALAN,13.43329,-5.11083
SEGOU,SAN,SY,SIADOUGOU,KAMA-BAMBARA,13.42063,-5.04607
SEGOU,SAN,SY,SIADOUGOU,KAMA-MARKA,13.43462,-5.04725
SEGOU,SAN,SY,SIADOUGOU,KONGOTA,13.50468,-5.16226
SEGOU,SAN,SY,SIADOUGOU,KOUAN,13.57694,-5.17995
SEGOU,SAN,SY,SIADOUGOU,MABASSO,13.42280,-5.19522
SEGOU,SAN,SY,SIADOUGOU,MORIBOUGOU,13.55419,-5.19586
SEGOU,SAN,SY,SIADOUGOU,OUAN-MARKA,13.57302,-5.18174
SEGOU,SAN,SY,SIADOUGOU,PELINGANA-KONGOTA,13.52187,-5.15831
SEGOU,SAN,SY,SIADOUGOU,SIELLA,13.55571,-5.12879
SEGOU,SAN,SY,SIADOUGOU,TONINA,13.53666,-5.10975
SEGOU,SEGOU,SANSANDING,SIBILA,BANGA,13.80331,-5.82882
SEGOU,SEGOU,SANSANDING,SIBILA,BARAKABOUGOU,13.80157,-5.72686
SEGOU,SEGOU,SANSANDING,SIBILA,GOMAKORO,13.77316,-5.90739
SEGOU,SEGOU,SANSANDING,SIBILA,KATIONA,13.77445,-5.91545
SEGOU,SEGOU,SANSANDING,SIBILA,KOUABOUGOU,13.77188,-5.89962
SEGOU,SEGOU,SANSANDING,SIBILA,LADJI-WERE,13.75156,-5.82785
SEGOU,SEGOU,SANSANDING,SIBILA,NAKIRI,13.72659,-5.85890
SEGOU,SEGOU,SANSANDING,SIBILA,NIERELA,13.81799,-5.89763
SEGOU,SEGOU,SANSANDING,SIBILA,SABALIBOUGOU,13.82329,-5.86031
SEGOU,SEGOU,SANSANDING,SIBILA,SANAMADOUGOU-BAMANA,13.83957,-5.93124
SEGOU,SEGOU,SANSANDING,SIBILA,SANAMADOUGOU-MARKA,13.83344,-5.92867
SEGOU,SEGOU,SANSANDING,SIBILA,SOSSE-BAMANA,13.75351,-5.79162
SEGOU,SEGOU,SANSANDING,SIBILA,SOSSE-BOZO,13.75803,-5.79668
SEGOU,SEGOU,SANSANDING,SIBILA,SOUALEBOUGOU,13.76973,-5.93178
SEGOU,SEGOU,SANSANDING,SIBILA,SUBILA,13.78652,-5.88291
SEGOU,SEGOU,SANSANDING,SIBILA,THIN,13.74217,-5.91093
SEGOU,SEGOU,SANSANDING,SIBILA,TIONGOZANA,13.78554,-5.87558
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,BANMBA,10.38410,-7.14223
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,BANZANA,10.54011,-7.24190
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,DEBELA,10.52067,-7.17412
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,DIENDIO,10.58485,-7.38159
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,DIONDIALA,10.47036,-7.26692
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,DIOSSYAN,10.64227,-7.40857
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,FARABALE,10.50847,-7.10875
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,FARAFIN,10.44049,-7.12638
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,KABANDIE,10.34160,-7.12784
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,KOLE,10.52088,-7.07747
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,KOMINA,10.62375,-7.14635
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,KONA,10.23670,-7.09730
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,KOROKO,10.45070,-7.30895
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,MANANKORO,10.48477,-7.44932
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,MEZAKA,10.48974,-7.24804
SIKASSO,BOUGOUNI,MANANKORO,SIBIRILA,NAOUENA,10.48495,-7.14682
